OutageUID,Site Name,Project ID,Description,Asset,Sub-System,Status,Tollgate,Start Date,End Date,Budget,Actual Cost,Contractor,Project Manager,TollgateLateFlag
CB_MO_2027,Coast BaseLoad,PRJ-CB-2547,T-12: Environmental Permit Review,Project Management,Regulatory,Planned,T-12,01-08-2026,26-08-2026,75923.45,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2548,T-12: Develop Cost Estimate,Project Management,Financial & Controls,Planned,T-12,01-08-2026,26-08-2026,104867.99,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2549,T-12: Air Monitoring Setup,Safety & Compliance,EHS,Planned,T-12,01-08-2026,26-08-2026,85221.97,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2550,T-12: Print Tags,Safety & Compliance,LOTO,Planned,T-12,01-08-2026,26-08-2026,92155.92,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2551,T-12: Grid Outage Bid,Project Management,Regulatory,Planned,T-12,01-08-2026,26-08-2026,80798.15,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2552,T-12: Budget Approval,Project Management,Financial & Controls,Planned,T-12,01-08-2026,26-08-2026,93834.65,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2553,T-12: Environmental Permit Review,Project Management,Regulatory,Planned,T-12,01-08-2026,26-08-2026,80083.65,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2554,T-12: Develop Cost Estimate,Project Management,Financial & Controls,Planned,T-12,01-08-2026,26-08-2026,78347.44,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2555,T-12: Air Monitoring Setup,Safety & Compliance,EHS,Planned,T-12,01-08-2026,26-08-2026,104487.58,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2556,T-12: Chemical Safety Review,Safety & Compliance,EHS,Planned,T-12,01-08-2026,26-08-2026,77141.3,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2557,T-12: Confined Space Drills,Safety & Compliance,EHS,Planned,T-12,01-08-2026,26-08-2026,98148.93,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2558,T-12: Confined Space Drills,Safety & Compliance,EHS,Planned,T-12,01-08-2026,26-08-2026,84921.48,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2559,T-12: Daily Safety Audit,Safety & Compliance,EHS,Planned,T-12,01-08-2026,26-08-2026,93155.23,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2560,T-12: Budget Approval,Project Management,Financial & Controls,Planned,T-12,01-08-2026,26-08-2026,77476.29,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2561,T-12: Mobilization,Project Management,Supply Chain,Planned,T-12,01-08-2026,26-08-2026,79991.77,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2562,T-12: Develop Cost Estimate,Project Management,Financial & Controls,Planned,T-12,01-08-2026,26-08-2026,79178.05,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2563,T-12: Master LOTO List,Safety & Compliance,LOTO,Planned,T-12,01-08-2026,26-08-2026,103055.15,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2564,T-12: Scope Freeze Meeting,Project Management,Supply Chain,Planned,T-12,01-08-2026,26-08-2026,88963.76,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2565,T-12: Verify Zero Energy,Safety & Compliance,LOTO,Planned,T-12,01-08-2026,26-08-2026,76716.66,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2566,T-12: Chemical Safety Review,Safety & Compliance,EHS,Planned,T-12,01-08-2026,26-08-2026,81842.18,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2567,T-12: Scope Freeze Meeting,Project Management,Supply Chain,Planned,T-12,01-08-2026,26-08-2026,84813,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2568,T-12: Submit CapEx Request,Project Management,Financial & Controls,Planned,T-12,01-08-2026,26-08-2026,109030.49,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2569,T-12: Mobilization,Project Management,Supply Chain,Planned,T-12,01-08-2026,26-08-2026,111469.3,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2570,T-12: HazWaste Permit,Project Management,Regulatory,Planned,T-12,01-08-2026,26-08-2026,104185.08,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2571,T-12: Scope Freeze Meeting,Project Management,Supply Chain,Planned,T-12,01-08-2026,26-08-2026,94324.74,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2572,T-12: Submit CapEx Request,Project Management,Financial & Controls,Planned,T-12,01-08-2026,26-08-2026,90220.4,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2573,T-12: Walkdown Isolations,Safety & Compliance,LOTO,Planned,T-12,01-08-2026,26-08-2026,108639.56,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2574,Material: Fuel Nozzle Set (Refurbished),Gas Turbine,Combustion,Planned,T-6,02-02-2027,27-02-2027,1830000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2575,Manage PO: Filter Media,Project Management,Supply Chain,Planned,T-6,02-02-2027,27-02-2027,15000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2576,Material: LSB Erosion Shields,Steam Turbine,LP Section,Planned,T-6,02-02-2027,27-02-2027,305000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2577,Manage PO: Pressure Parts,Project Management,Supply Chain,Planned,T-6,02-02-2027,27-02-2027,15000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2578,Material: Stator Wedge Kit,Generator,Stator,Planned,T-6,02-02-2027,27-02-2027,305000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2579,Manage PO: Exciter Parts,Project Management,Supply Chain,Planned,T-6,02-02-2027,27-02-2027,15000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2580,T-6: Fuel Nozzle Swap,Gas Turbine,Combustion,Planned,T-6,02-02-2027,27-02-2027,160358.24,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2581,T-6: Grid Outage Bid,Project Management,Regulatory,Planned,T-6,02-02-2027,27-02-2027,158755.74,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2582,T-6: Scope Freeze Meeting,Project Management,Supply Chain,Planned,T-6,02-02-2027,27-02-2027,172205.98,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2583,T-6: Condenser Cleaning,Balance of Plant,Cooling Water,Planned,T-6,02-02-2027,27-02-2027,156450.15,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2584,T-6: Condenser Cleaning,Balance of Plant,Cooling Water,Planned,T-6,02-02-2027,27-02-2027,165303.72,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2585,T-6: Battery Bank Test,Balance of Plant,Electrical,Planned,T-6,02-02-2027,27-02-2027,160027.99,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2586,T-6: Contractor Orientation,Project Management,Supply Chain,Planned,T-6,02-02-2027,27-02-2027,180799.66,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2587,T-6: Superheater Oxide Check,HRSG,Pressure Parts,Planned,T-6,02-02-2027,27-02-2027,157395.22,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2588,T-6: Stop Valve Inspection,Steam Turbine,HP/IP,Planned,T-6,02-02-2027,27-02-2027,150964.15,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2589,T-6: Turbine Shell Lift,Gas Turbine,Turbine Section,Planned,T-6,02-02-2027,27-02-2027,131192.33,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2590,T-6: Catalyst Loading,HRSG,Gas Path,Planned,T-6,02-02-2027,27-02-2027,177936.62,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2591,T-6: Scope Freeze Meeting,Project Management,Supply Chain,Planned,T-6,02-02-2027,27-02-2027,187413.09,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2592,T-6: Confined Space Drills,Safety & Compliance,EHS,Planned,T-6,02-02-2027,27-02-2027,156325.23,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2593,T-6: Inlet Filter Inspection,Gas Turbine,Inlet & Compressor,Planned,T-6,02-02-2027,27-02-2027,149340.51,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2594,T-6: Circ Water Pump Rebuild,Balance of Plant,Cooling Water,Planned,T-6,02-02-2027,27-02-2027,188960.81,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2595,Material: Inlet Filter Elements,Gas Turbine,Inlet & Compressor,Planned,T-3,03-05-2027,28-05-2027,305000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2596,T-3: Scope Freeze Meeting,Project Management,Supply Chain,Planned,T-3,03-05-2027,28-05-2027,46178.64,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2597,T-3: Switchgear Testing,Balance of Plant,Electrical,Planned,T-3,03-05-2027,28-05-2027,52238.55,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2598,T-3: Inlet Filter Inspection,Gas Turbine,Inlet & Compressor,Planned,T-3,03-05-2027,28-05-2027,41622.86,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2599,T-3: Air Monitoring Setup,Safety & Compliance,EHS,Planned,T-3,03-05-2027,28-05-2027,41863.42,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2600,T-3: Demin Plant Service,Balance of Plant,Auxiliary,Planned,T-3,03-05-2027,28-05-2027,42826.65,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2601,T-3: Air Monitoring Setup,Safety & Compliance,EHS,Planned,T-3,03-05-2027,28-05-2027,42658.16,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2602,T-3: Compressor Wash,Gas Turbine,Inlet & Compressor,Planned,T-3,03-05-2027,28-05-2027,51077.56,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2603,T-3: Circ Water Pump Rebuild,Balance of Plant,Cooling Water,Planned,T-3,03-05-2027,28-05-2027,43268.36,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2604,T-3: Compressor Wash,Gas Turbine,Inlet & Compressor,Planned,T-3,03-05-2027,28-05-2027,40530.99,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2605,T-3: Ammonia Grid Tuning,HRSG,Gas Path,Planned,T-3,03-05-2027,28-05-2027,51714.74,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2606,T-3: RFP General Contractor,Project Management,Supply Chain,Planned,T-3,03-05-2027,28-05-2027,51440.64,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2607,T-3: Combustion Chamber Open,Gas Turbine,Combustion,Planned,T-3,03-05-2027,28-05-2027,46065.36,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2608,T-3: Catalyst Loading,HRSG,Gas Path,Planned,T-3,03-05-2027,28-05-2027,37387.88,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2609,T-3: Battery Bank Test,Balance of Plant,Electrical,Planned,T-3,03-05-2027,28-05-2027,38419.34,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2610,T-3: Inlet Filter Inspection,Gas Turbine,Inlet & Compressor,Planned,T-3,03-05-2027,28-05-2027,49777.32,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2611,T-3: Exciter Air Cooler Clean,Generator,Exciter,Planned,T-3,03-05-2027,28-05-2027,51008.4,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2612,T-3: Inlet Filter Inspection,Gas Turbine,Inlet & Compressor,Planned,T-3,03-05-2027,28-05-2027,41486.36,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2613,T-3: Environmental Permit Review,Project Management,Regulatory,Planned,T-3,03-05-2027,28-05-2027,48583.61,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2614,T-3: Superheater Oxide Check,HRSG,Pressure Parts,Planned,T-3,03-05-2027,28-05-2027,52307.41,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2615,T-3: Inlet Filter Inspection,Gas Turbine,Inlet & Compressor,Planned,T-3,03-05-2027,28-05-2027,50175.07,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2616,T-1: Stop Valve Inspection,Steam Turbine,HP/IP,Planned,T-1,02-07-2027,27-07-2027,90416.24,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2617,T-1: Invoice Reconciliation,Project Management,Financial & Controls,Planned,T-1,02-07-2027,27-07-2027,91671.23,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2618,T-1: Grid Outage Bid,Project Management,Regulatory,Planned,T-1,02-07-2027,27-07-2027,92635.57,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2619,T-1: IGV Bushing Replace,Gas Turbine,Inlet & Compressor,Planned,T-1,02-07-2027,27-07-2027,87176.39,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2620,T-1: Shroud Block Replace,Gas Turbine,Turbine Section,Planned,T-1,02-07-2027,27-07-2027,97110.71,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2621,T-1: Chemical Safety Review,Safety & Compliance,EHS,Planned,T-1,02-07-2027,27-07-2027,84605.64,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2622,T-1: Diaphragm Cleaning,Steam Turbine,HP/IP,Planned,T-1,02-07-2027,27-07-2027,80331.11,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2623,T-1: Superheater Oxide Check,HRSG,Pressure Parts,Planned,T-1,02-07-2027,27-07-2027,99981.24,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2624,T-1: Contractor Orientation,Project Management,Supply Chain,Planned,T-1,02-07-2027,27-07-2027,77807.93,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2625,T-1: HP Shell Removal,Steam Turbine,HP/IP,Planned,T-1,02-07-2027,27-07-2027,103401.16,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2626,T-1: GSU Oil Analysis,Balance of Plant,Electrical,Planned,T-1,02-07-2027,27-07-2027,72172.72,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2627,T-1: Stack Damper Calibration,HRSG,Gas Path,Planned,T-1,02-07-2027,27-07-2027,71555.95,0,BrandSafway,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2628,T-1: Inst Air Comp Service,Balance of Plant,Auxiliary,Planned,T-1,02-07-2027,27-07-2027,86458.17,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2629,T-1: Inlet Filter Inspection,Gas Turbine,Inlet & Compressor,Planned,T-1,02-07-2027,27-07-2027,85052.92,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2630,T-1: Stack Damper Calibration,HRSG,Gas Path,Planned,T-1,02-07-2027,27-07-2027,85481.47,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2631,T-1: RFP General Contractor,Project Management,Supply Chain,Planned,T-1,02-07-2027,27-07-2027,102476.13,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2632,T-1: LSB Erosion Check,Steam Turbine,LP,Planned,T-1,02-07-2027,27-07-2027,92868.26,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2633,T-1: GSU Oil Analysis,Balance of Plant,Electrical,Planned,T-1,02-07-2027,27-07-2027,85339.01,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2634,T-1: LSB Erosion Check,Steam Turbine,LP,Planned,T-1,02-07-2027,27-07-2027,86190.5,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2635,T-1: Journal Bearing Inspect,Steam Turbine,LP,Planned,T-1,02-07-2027,27-07-2027,77367.39,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2636,T-1: Aux Boiler Inspection,Balance of Plant,Auxiliary,Planned,T-1,02-07-2027,27-07-2027,95694.54,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2637,Material: Diode Wheel Components,Generator,Exciter,Planned,Execution,01-08-2027,01-11-2027,305000,0,OEM / Supply Chain,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2638,Execution: Submit CapEx Request,Project Management,Financial & Controls,Planned,Execution,01-08-2027,01-11-2027,115710.89,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2639,Execution: Drum Internal Inspect,HRSG,Pressure Parts,Planned,Execution,01-08-2027,01-11-2027,134477.77,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2640,Execution: GSU Oil Analysis,Balance of Plant,Electrical,Planned,Execution,01-08-2027,01-11-2027,127735.48,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2641,Execution: Develop Cost Estimate,Project Management,Financial & Controls,Planned,Execution,01-08-2027,01-11-2027,118462.46,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2642,Execution: Journal Bearing Inspect,Steam Turbine,LP,Planned,Execution,01-08-2027,01-11-2027,112043.02,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2643,Execution: RFP General Contractor,Project Management,Supply Chain,Planned,Execution,01-08-2027,01-11-2027,110037.84,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2644,EMERGENT: Chemical Safety Review - Repair,Safety & Compliance,EHS,Planned,Execution,01-08-2027,01-11-2027,106538.29,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2645,EMERGENT: Circ Water Pump Rebuild - Repair,Balance of Plant,Cooling Water,Planned,Execution,01-08-2027,01-11-2027,142233.63,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2646,Execution: Confined Space Drills,Safety & Compliance,EHS,Planned,Execution,01-08-2027,01-11-2027,126363.86,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2647,EMERGENT: Diaphragm Cleaning - Repair,Steam Turbine,HP/IP,Planned,Execution,01-08-2027,01-11-2027,100330.08,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2648,Execution: Condenser Cleaning,Balance of Plant,Cooling Water,Planned,Execution,01-08-2027,01-11-2027,124867.72,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2649,EMERGENT: Master LOTO List - Repair,Safety & Compliance,LOTO,Planned,Execution,01-08-2027,01-11-2027,139588.38,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2650,Execution: Transition Piece Inspect,Gas Turbine,Combustion,Planned,Execution,01-08-2027,01-11-2027,124902.88,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2651,EMERGENT: LP Hood Spray Check - Repair,Steam Turbine,LP,Planned,Execution,01-08-2027,01-11-2027,136373.77,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2652,Execution: Verify Zero Energy,Safety & Compliance,LOTO,Planned,Execution,01-08-2027,01-11-2027,106628.8,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2653,EMERGENT: Mobilization - Repair,Project Management,Supply Chain,Planned,Execution,01-08-2027,01-11-2027,140050.89,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2654,Execution: Turbine Shell Lift,Gas Turbine,Turbine Section,Planned,Execution,01-08-2027,01-11-2027,126070.01,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2655,Execution: Rotor Inspection,Gas Turbine,Turbine Section,Planned,Execution,01-08-2027,01-11-2027,133516.37,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2656,Execution: Control Valve Lapping,Steam Turbine,HP/IP,Planned,Execution,01-08-2027,01-11-2027,114219.51,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2657,EMERGENT: EL CID Testing - Repair,Generator,Stator,Planned,Execution,01-08-2027,01-11-2027,116093.32,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2658,EMERGENT: LSB Erosion Check - Repair,Steam Turbine,LP,Planned,Execution,01-08-2027,01-11-2027,112129.7,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2659,EMERGENT: Rotor Inspection - Repair,Gas Turbine,Turbine Section,Planned,Execution,01-08-2027,01-11-2027,103709.29,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2660,Execution: Develop Cost Estimate,Project Management,Financial & Controls,Planned,Execution,01-08-2027,01-11-2027,111090.32,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2661,Execution: Scope Freeze Meeting,Project Management,Supply Chain,Planned,Execution,01-08-2027,01-11-2027,135303.48,0,EthosEnergy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2662,EMERGENT: Catalyst Loading - Repair,HRSG,Gas Path,Planned,Execution,01-08-2027,01-11-2027,133712.59,0,Mistras Group,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2663,Execution: Chemical Safety Review,Safety & Compliance,EHS,Planned,Execution,01-08-2027,01-11-2027,104754.37,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2664,Execution: LSB Erosion Check,Steam Turbine,LP,Planned,Execution,01-08-2027,01-11-2027,128920.41,0,United Rentals,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2665,Execution: Diode Wheel Inspection,Generator,Exciter,Planned,Execution,01-08-2027,01-11-2027,125110.73,0,Siemens Energy,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2666,Execution: Catalyst Loading,HRSG,Gas Path,Planned,Execution,01-08-2027,01-11-2027,125348.3,0,GE Vernova,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2667,Execution: Daily Safety Audit,Safety & Compliance,EHS,Planned,Execution,01-08-2027,01-11-2027,129608.03,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2668,Execution: Invoice Reconciliation,Project Management,Financial & Controls,Planned,Execution,01-08-2027,01-11-2027,122721.33,0,Local Union 55,Michael Chang,FALSE
CB_MO_2027,Coast BaseLoad,PRJ-CB-2669,Execution: Verify Zero Energy,Safety & Compliance,LOTO,Planned,Execution,01-08-2027,01-11-2027,116117.36,0,Mistras Group,Michael Chang,FALSE
